zip,lat,lng,city,state_id,population,county_name,# of Deployments
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,2
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,0
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,2
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,0
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,0
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,1
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,0
32003,30.09813,-81.71255,Fleming Island,FL,29351.0,Clay,2
32008,29.90351,-82.90311,Branford,FL,6263.0,Lafayette,1
32008,29.90351,-82.90311,Branford,FL,6263.0,Lafayette,1
32011,30.56985,-81.83975,Callahan,FL,15716.0,Nassau,2
32024,30.0793,-82.72597,Lake City,FL,20644.0,Columbia,0
32024,30.0793,-82.72597,Lake City,FL,20644.0,Columbia,0
32025,30.11266,-82.57072,Lake City,FL,23268.0,Columbia,15
32025,30.11266,-82.57072,Lake City,FL,23268.0,Columbia,0
32025,30.11266,-82.57072,Lake City,FL,23268.0,Columbia,0
32025,30.11266,-82.57072,Lake City,FL,23268.0,Columbia,0
32025,30.11266,-82.57072,Lake City,FL,23268.0,Columbia,0
32025,30.11266,-82.57072,Lake City,FL,23268.0,Columbia,2
32025,30.11266,-82.57072,Lake City,FL,23268.0,Columbia,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,1
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,4
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,1
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,5
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,4
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,6
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32034,30.624,-81.49392,Fernandina Beach,FL,39280.0,Nassau,0
32038,29.93617,-82.69924,Fort White,FL,10035.0,Columbia,0
32040,30.24696,-82.23531,Glen Saint Mary,FL,8754.0,Baker,0
32040,30.24696,-82.23531,Glen Saint Mary,FL,8754.0,Baker,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,1
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,9
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32043,29.92991,-81.74304,Green Cove Springs,FL,33592.0,Clay,0
32046,30.70253,-81.91718,Hilliard,FL,11259.0,Nassau,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,1
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,6
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,3
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,3
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32065,30.15613,-81.81762,Orange Park,FL,40366.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,5
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,0
32068,30.08218,-81.88245,Middleburg,FL,58196.0,Clay,1
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,1
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,9
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32073,30.16766,-81.74069,Orange Park,FL,42825.0,Clay,0
32080,29.82453,-81.27412,Saint Augustine,FL,21368.0,St. Johns,2
32080,29.82453,-81.27412,Saint Augustine,FL,21368.0,St. Johns,2
32080,29.82453,-81.27412,Saint Augustine,FL,21368.0,St. Johns,0
32080,29.82453,-81.27412,Saint Augustine,FL,21368.0,St. Johns,0
32080,29.82453,-81.27412,Saint Augustine,FL,21368.0,St. Johns,2
32080,29.82453,-81.27412,Saint Augustine,FL,21368.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,1
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,1
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,3
32081,30.12143,-81.42089,Ponte Vedra,FL,27365.0,St. Johns,0
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,0
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,0
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,1
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,3
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,0
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,9
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,0
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,2
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,0
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,0
32082,30.12488,-81.36577,Ponte Vedra Beach,FL,28964.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,4
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,2
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32084,29.91412,-81.36417,Saint Augustine,FL,36998.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,5
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,2
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32086,29.75656,-81.30282,Saint Augustine,FL,34347.0,St. Johns,0
32087,30.36999,-82.29741,Sanderson,FL,4718.0,Baker,0
32091,29.93205,-82.11324,Starke,FL,16062.0,Bradford,1
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,1
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,5
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,1
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,3
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,5
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,1
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32092,29.92849,-81.52209,Saint Augustine,FL,48288.0,St. Johns,0
32095,30.01693,-81.40927,Saint Augustine,FL,18927.0,St. Johns,4
32095,30.01693,-81.40927,Saint Augustine,FL,18927.0,St. Johns,0
32095,30.01693,-81.40927,Saint Augustine,FL,18927.0,St. Johns,0
32095,30.01693,-81.40927,Saint Augustine,FL,18927.0,St. Johns,0
32095,30.01693,-81.40927,Saint Augustine,FL,18927.0,St. Johns,0
32095,30.01693,-81.40927,Saint Augustine,FL,18927.0,St. Johns,0
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,0
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,2
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,11
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,0
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,0
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,11
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,0
32097,30.65851,-81.64478,Yulee,FL,24880.0,Nassau,0
32110,29.44456,-81.36131,Bunnell,FL,9877.0,Flagler,0
32113,29.39836,-82.08127,Citra,FL,5382.0,Marion,0
32114,29.19312,-81.04915,Daytona Beach,FL,36984.0,Volusia,0
32114,29.19312,-81.04915,Daytona Beach,FL,36984.0,Volusia,0
32114,29.19312,-81.04915,Daytona Beach,FL,36984.0,Volusia,0
32114,29.19312,-81.04915,Daytona Beach,FL,36984.0,Volusia,24
32114,29.19312,-81.04915,Daytona Beach,FL,36984.0,Volusia,0
32114,29.19312,-81.04915,Daytona Beach,FL,36984.0,Volusia,0
32114,29.19312,-81.04915,Daytona Beach,FL,36984.0,Volusia,0
32117,29.23351,-81.06727,Daytona Beach,FL,29831.0,Volusia,0
32117,29.23351,-81.06727,Daytona Beach,FL,29831.0,Volusia,0
32117,29.23351,-81.06727,Daytona Beach,FL,29831.0,Volusia,3
32117,29.23351,-81.06727,Daytona Beach,FL,29831.0,Volusia,0
32118,29.21035,-81.00425,Daytona Beach,FL,18075.0,Volusia,0
32118,29.21035,-81.00425,Daytona Beach,FL,18075.0,Volusia,0
32118,29.21035,-81.00425,Daytona Beach,FL,18075.0,Volusia,0
32118,29.21035,-81.00425,Daytona Beach,FL,18075.0,Volusia,1
32118,29.21035,-81.00425,Daytona Beach,FL,18075.0,Volusia,0
32119,29.16001,-81.02707,Daytona Beach,FL,22562.0,Volusia,0
32119,29.16001,-81.02707,Daytona Beach,FL,22562.0,Volusia,0
32119,29.16001,-81.02707,Daytona Beach,FL,22562.0,Volusia,0
32119,29.16001,-81.02707,Daytona Beach,FL,22562.0,Volusia,0
32124,29.15802,-81.15732,Daytona Beach,FL,9592.0,Volusia,0
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,0
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,0
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,19
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,0
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,2
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,0
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,12
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,0
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,2
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,0
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,1
32127,29.10866,-80.97907,Port Orange,FL,28430.0,Volusia,5
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,2
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,0
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,0
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,22
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,1
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,1
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,0
32128,29.09773,-81.07467,Port Orange,FL,22366.0,Volusia,0
32129,29.13721,-81.02381,Port Orange,FL,23356.0,Volusia,0
32129,29.13721,-81.02381,Port Orange,FL,23356.0,Volusia,0
32129,29.13721,-81.02381,Port Orange,FL,23356.0,Volusia,0
32129,29.13721,-81.02381,Port Orange,FL,23356.0,Volusia,0
32129,29.13721,-81.02381,Port Orange,FL,23356.0,Volusia,0
32129,29.13721,-81.02381,Port Orange,FL,23356.0,Volusia,0
32130,29.15704,-81.34501,De Leon Springs,FL,5672.0,Volusia,0
32131,29.67803,-81.56785,East Palatka,FL,4596.0,Putnam,0
32132,28.97731,-80.92345,Edgewater,FL,8132.0,Volusia,0
32132,28.97731,-80.92345,Edgewater,FL,8132.0,Volusia,0
32132,28.97731,-80.92345,Edgewater,FL,8132.0,Volusia,0
32136,29.45252,-81.14025,Flagler Beach,FL,8303.0,Flagler,1
32136,29.45252,-81.14025,Flagler Beach,FL,8303.0,Flagler,1
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,1
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,1
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,1
32137,29.58057,-81.22455,Palm Coast,FL,47003.0,Flagler,0
32140,29.76274,-81.86306,Florahome,FL,1558.0,Putnam,0
32141,28.92322,-80.90196,Edgewater,FL,18442.0,Volusia,0
32141,28.92322,-80.90196,Edgewater,FL,18442.0,Volusia,0
32141,28.92322,-80.90196,Edgewater,FL,18442.0,Volusia,0
32145,29.67899,-81.41973,Hastings,FL,5750.0,St. Johns,0
32148,29.60088,-81.88191,Interlachen,FL,11580.0,Putnam,0
32159,28.92456,-81.90528,Lady Lake,FL,30846.0,Lake,0
32159,28.92456,-81.90528,Lady Lake,FL,30846.0,Lake,0
32159,28.92456,-81.90528,Lady Lake,FL,30846.0,Lake,0
32159,28.92456,-81.90528,Lady Lake,FL,30846.0,Lake,0
32159,28.92456,-81.90528,Lady Lake,FL,30846.0,Lake,0
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,1
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,3
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,0
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,6
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,0
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,3
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,0
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,0
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,0
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,0
32162,28.91629,-81.99374,The Villages,FL,54019.0,Sumter,4
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,9
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,13
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,13
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,2
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,2
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,1
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,0
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,1
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,1
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,1
32163,28.81878,-81.98663,The Villages,FL,30886.0,Sumter,6
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,0
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,1
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,0
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,0
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,0
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,0
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,0
32164,29.48316,-81.2174,Palm Coast,FL,53963.0,Flagler,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,1
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,3
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,1
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,0
32168,28.98214,-81.03721,New Smyrna Beach,FL,30688.0,Volusia,1
32169,28.97934,-80.87386,New Smyrna Beach,FL,10527.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,1
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,1
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,2
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,3
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,8
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,7
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,3
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32174,29.28928,-81.16446,Ormond Beach,FL,53087.0,Volusia,0
32176,29.33216,-81.06327,Ormond Beach,FL,14344.0,Volusia,0
32176,29.33216,-81.06327,Ormond Beach,FL,14344.0,Volusia,1
32176,29.33216,-81.06327,Ormond Beach,FL,14344.0,Volusia,0
32176,29.33216,-81.06327,Ormond Beach,FL,14344.0,Volusia,0
32176,29.33216,-81.06327,Ormond Beach,FL,14344.0,Volusia,0
32176,29.33216,-81.06327,Ormond Beach,FL,14344.0,Volusia,0
32176,29.33216,-81.06327,Ormond Beach,FL,14344.0,Volusia,4
32177,29.69011,-81.70565,Palatka,FL,26046.0,Putnam,0
32179,29.09631,-81.89686,Ocklawaha,FL,9051.0,Marion,0
32179,29.09631,-81.89686,Ocklawaha,FL,9051.0,Marion,0
32180,29.23437,-81.44521,Pierson,FL,4652.0,Volusia,0
32181,29.50658,-81.60126,Pomona Park,FL,2512.0,Putnam,0
32193,29.47605,-81.6647,Welaka,FL,1200.0,Putnam,0
32195,28.9854,-81.89814,Weirsdale,FL,3282.0,Marion,0
32195,28.9854,-81.89814,Weirsdale,FL,3282.0,Marion,0
32202,30.32505,-81.64786,Jacksonville,FL,6550.0,Duval,0
32203,30.33702,-81.67129,Jacksonville,FL,0.0,Duval,0
32204,30.31636,-81.68095,Jacksonville,FL,8421.0,Duval,0
32204,30.31636,-81.68095,Jacksonville,FL,8421.0,Duval,0
32204,30.31636,-81.68095,Jacksonville,FL,8421.0,Duval,0
32204,30.31636,-81.68095,Jacksonville,FL,8421.0,Duval,5
32204,30.31636,-81.68095,Jacksonville,FL,8421.0,Duval,1
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,3
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,1
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,18
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,2
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,1
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,0
32205,30.30275,-81.72257,Jacksonville,FL,30162.0,Duval,8
32206,30.35069,-81.63865,Jacksonville,FL,16809.0,Duval,0
32206,30.35069,-81.63865,Jacksonville,FL,16809.0,Duval,0
32207,30.29,-81.64018,Jacksonville,FL,35320.0,Duval,2
32207,30.29,-81.64018,Jacksonville,FL,35320.0,Duval,1
32207,30.29,-81.64018,Jacksonville,FL,35320.0,Duval,0
32207,30.29,-81.64018,Jacksonville,FL,35320.0,Duval,3
32207,30.29,-81.64018,Jacksonville,FL,35320.0,Duval,2
32207,30.29,-81.64018,Jacksonville,FL,35320.0,Duval,0
32208,30.39351,-81.68245,Jacksonville,FL,31093.0,Duval,0
32208,30.39351,-81.68245,Jacksonville,FL,31093.0,Duval,0
32209,30.36141,-81.69573,Jacksonville,FL,35490.0,Duval,0
32209,30.36141,-81.69573,Jacksonville,FL,35490.0,Duval,0
32210,30.26491,-81.74746,Jacksonville,FL,65626.0,Duval,0
